"ColNum","Head1","Head2","SubFile","Evo","Reformat","VarName","Linked","Header"
500,"Has.the.patient.had.any.of.the.following.tests?","Kidney.ultrasound","Renal - Kidney",,,,,"Has.the.patient.had.any.of.the.following.tests?_Kidney.ultrasound"
501,"Has.the.patient.had.any.of.the.following.tests?","Voiding.Cystourethrogram.(VCUG)","Renal - Kidney",,,,,"Has.the.patient.had.any.of.the.following.tests?_Voiding.Cystourethrogram.(VCUG)"
502,"Has.the.patient.had.any.of.the.following.tests?","Kidney.scan","Renal - Kidney",,,,,"Has.the.patient.had.any.of.the.following.tests?_Kidney.scan"
503,"Has.the.patient.had.any.of.the.following.tests?","No","Renal - Kidney",,,,,"Has.the.patient.had.any.of.the.following.tests?_No"
504,"Has.the.patient.had.any.of.the.following.tests?","Unsure","Renal - Kidney",,,,,"Has.the.patient.had.any.of.the.following.tests?_Unsure"
505,"Has.the.patient.had.any.of.the.following.tests?","Other","Renal - Kidney",,,,,"Has.the.patient.had.any.of.the.following.tests?_Other"
506,"Has.the.patient.had.any.of.the.following.tests?","Other.Value","Renal - Kidney",,,,,"Has.the.patient.had.any.of.the.following.tests?_Other.Value"
507,"Has.the.patient.had.allergy.testing?",,"Allergy",,,,,"Has.the.patient.had.allergy.testing?"
508,"Has.the.patient.been.diagnosed.with.any.of.the.following.allergy-related.problems?","Asthma","Allergy",,,,,"Has.the.patient.been.diagnosed.with.any.of.the.following.allergy-related.problems?_Asthma"
509,"Has.the.patient.been.diagnosed.with.any.of.the.following.allergy-related.problems?","Atopic.dermatitis.(eczema)","Allergy",,,,,"Has.the.patient.been.diagnosed.with.any.of.the.following.allergy-related.problems?_Atopic.dermatitis.(eczema)"
510,"Has.the.patient.been.diagnosed.with.any.of.the.following.allergy-related.problems?","Allergic.rhinitis.(hay.fever)","Allergy",,,,,"Has.the.patient.been.diagnosed.with.any.of.the.following.allergy-related.problems?_Allergic.rhinitis.(hay.fever)"
511,"Has.the.patient.been.diagnosed.with.any.of.the.following.allergy-related.problems?","Food.allergy","Allergy",,,,,"Has.the.patient.been.diagnosed.with.any.of.the.following.allergy-related.problems?_Food.allergy"
512,"Has.the.patient.been.diagnosed.with.any.of.the.following.allergy-related.problems?","Insect.sting.allergy","Allergy",,,,,"Has.the.patient.been.diagnosed.with.any.of.the.following.allergy-related.problems?_Insect.sting.allergy"
513,"Has.the.patient.been.diagnosed.with.any.of.the.following.allergy-related.problems?","No","Allergy",,,,,"Has.the.patient.been.diagnosed.with.any.of.the.following.allergy-related.problems?_No"
514,"Has.the.patient.been.diagnosed.with.any.of.the.following.allergy-related.problems?","Unsure","Allergy",,,,,"Has.the.patient.been.diagnosed.with.any.of.the.following.allergy-related.problems?_Unsure"
515,"Has.the.patient.been.diagnosed.with.any.of.the.following.allergy-related.problems?","Other","Allergy",,,,,"Has.the.patient.been.diagnosed.with.any.of.the.following.allergy-related.problems?_Other"
516,"Has.the.patient.been.diagnosed.with.any.of.the.following.allergy-related.problems?","Other.Value","Allergy",,,,,"Has.the.patient.been.diagnosed.with.any.of.the.following.allergy-related.problems?_Other.Value"
517,"Has.the.patient.been.diagnosed.with.an.allergy.to.a.specific.medication?",,"Allergy",,,,,"Has.the.patient.been.diagnosed.with.an.allergy.to.a.specific.medication?"
518,"Has.the.patient.been.diagnosed.with.an.allergy.to.a.specific.medication?","Other.Value","Allergy",,,,,"Has.the.patient.been.diagnosed.with.an.allergy.to.a.specific.medication?_Other.Value"
519,"Has.the.patient.ever.had.any.of.the.following,.which.may.be.signs.of.Primary.Immunodeficiency","Four.or.more.new.ear.infections.within.one.year","Immunology",,,,,"Has.the.patient.ever.had.any.of.the.following,.which.may.be.signs.of.Primary.Immunodeficiency_Four.or.more.new.ear.infections.within.one.year"
520,"Has.the.patient.ever.had.any.of.the.following,.which.may.be.signs.of.Primary.Immunodeficiency","Two.or.more.serious.sinus.infections.within.one.year","Immunology",,,,,"Has.the.patient.ever.had.any.of.the.following,.which.may.be.signs.of.Primary.Immunodeficiency_Two.or.more.serious.sinus.infections.within.one.year"
521,"Has.the.patient.ever.had.any.of.the.following,.which.may.be.signs.of.Primary.Immunodeficiency","Two.or.more.months.on.antibiotics.with.little.effect","Immunology",,,,,"Has.the.patient.ever.had.any.of.the.following,.which.may.be.signs.of.Primary.Immunodeficiency_Two.or.more.months.on.antibiotics.with.little.effect"
522,"Has.the.patient.ever.had.any.of.the.following,.which.may.be.signs.of.Primary.Immunodeficiency","Two.or.more.pneumonias.within.one.year","Immunology",,,,,"Has.the.patient.ever.had.any.of.the.following,.which.may.be.signs.of.Primary.Immunodeficiency_Two.or.more.pneumonias.within.one.year"
523,"Has.the.patient.ever.had.any.of.the.following,.which.may.be.signs.of.Primary.Immunodeficiency","Recurrent,.deep.skin.or.organ.abscesses","Immunology",,,,,"Has.the.patient.ever.had.any.of.the.following,.which.may.be.signs.of.Primary.Immunodeficiency_Recurrent,.deep.skin.or.organ.abscesses"
524,"Has.the.patient.ever.had.any.of.the.following,.which.may.be.signs.of.Primary.Immunodeficiency","Persistent.thrush.in.mouth.or.fungal.infection.on.skin","Immunology",,,,,"Has.the.patient.ever.had.any.of.the.following,.which.may.be.signs.of.Primary.Immunodeficiency_Persistent.thrush.in.mouth.or.fungal.infection.on.skin"
525,"Has.the.patient.ever.had.any.of.the.following,.which.may.be.signs.of.Primary.Immunodeficiency","Need.for.intravenous.antibiotics.to.clear.infections","Immunology",,,,,"Has.the.patient.ever.had.any.of.the.following,.which.may.be.signs.of.Primary.Immunodeficiency_Need.for.intravenous.antibiotics.to.clear.infections"
526,"Has.the.patient.ever.had.any.of.the.following,.which.may.be.signs.of.Primary.Immunodeficiency","Two.or.more.deep-seated.infections.including.septicemia","Immunology",,,,,"Has.the.patient.ever.had.any.of.the.following,.which.may.be.signs.of.Primary.Immunodeficiency_Two.or.more.deep-seated.infections.including.septicemia"
527,"Has.the.patient.ever.had.any.of.the.following,.which.may.be.signs.of.Primary.Immunodeficiency","Failure.of.infant.to.gain.weight.or.grow.properly","Immunology",,,,,"Has.the.patient.ever.had.any.of.the.following,.which.may.be.signs.of.Primary.Immunodeficiency_Failure.of.infant.to.gain.weight.or.grow.properly"
528,"Has.the.patient.ever.had.any.of.the.following,.which.may.be.signs.of.Primary.Immunodeficiency","Family.history.of.Primary.Immunodeficiency","Immunology",,,,,"Has.the.patient.ever.had.any.of.the.following,.which.may.be.signs.of.Primary.Immunodeficiency_Family.history.of.Primary.Immunodeficiency"
529,"Has.the.patient.ever.had.any.of.the.following,.which.may.be.signs.of.Primary.Immunodeficiency","No","Immunology",,,,,"Has.the.patient.ever.had.any.of.the.following,.which.may.be.signs.of.Primary.Immunodeficiency_No"
530,"Has.the.patient.ever.had.any.of.the.following,.which.may.be.signs.of.Primary.Immunodeficiency","Unsure","Immunology",,,,,"Has.the.patient.ever.had.any.of.the.following,.which.may.be.signs.of.Primary.Immunodeficiency_Unsure"
531,"If.the.patient.has.a.diagnosis.of.Autoimmune.Disorder,.indicate.what.type?",,"Immunology",,,,,"If.the.patient.has.a.diagnosis.of.Autoimmune.Disorder,.indicate.what.type?"
532,"If.the.patient.has.a.diagnosis.of.Autoimmune.Disorder,.indicate.what.type?","Other.Value","Immunology",,,,,"If.the.patient.has.a.diagnosis.of.Autoimmune.Disorder,.indicate.what.type?_Other.Value"
533,"Please.answer.the.following.immunology.related.questions.","Is.the.patient.up.to.date.on.his/her.immunizations?","Immunology",,,,,"Please.answer.the.following.immunology.related.questions._Is.the.patient.up.to.date.on.his/her.immunizations?"
534,"Please.answer.the.following.immunology.related.questions.","If.not,.has.the.delay.resulted.from.immune.system.concerns?","Immunology",,,,,"Please.answer.the.following.immunology.related.questions._If.not,.has.the.delay.resulted.from.immune.system.concerns?"
535,"Please.answer.the.following.immunology.related.questions.","Has.the.patient.ever.had.a.severe.adverse.reaction.to.any.vaccines?","Immunology",,,,,"Please.answer.the.following.immunology.related.questions._Has.the.patient.ever.had.a.severe.adverse.reaction.to.any.vaccines?"
536,"If.the.patient.has.had.a.severe.reaction.to.vaccines,.which.ones?","DTaP.vaccine","Immunology",,,,,"If.the.patient.has.had.a.severe.reaction.to.vaccines,.which.ones?_DTaP.vaccine"
537,"If.the.patient.has.had.a.severe.reaction.to.vaccines,.which.ones?","Td.vaccine","Immunology",,,,,"If.the.patient.has.had.a.severe.reaction.to.vaccines,.which.ones?_Td.vaccine"
538,"If.the.patient.has.had.a.severe.reaction.to.vaccines,.which.ones?","Flu.vaccine","Immunology",,,,,"If.the.patient.has.had.a.severe.reaction.to.vaccines,.which.ones?_Flu.vaccine"
539,"If.the.patient.has.had.a.severe.reaction.to.vaccines,.which.ones?","IPV.vaccine","Immunology",,,,,"If.the.patient.has.had.a.severe.reaction.to.vaccines,.which.ones?_IPV.vaccine"
540,"If.the.patient.has.had.a.severe.reaction.to.vaccines,.which.ones?","MMR.vaccine","Immunology",,,,,"If.the.patient.has.had.a.severe.reaction.to.vaccines,.which.ones?_MMR.vaccine"
541,"If.the.patient.has.had.a.severe.reaction.to.vaccines,.which.ones?","Hib.vaccine","Immunology",,,,,"If.the.patient.has.had.a.severe.reaction.to.vaccines,.which.ones?_Hib.vaccine"
542,"If.the.patient.has.had.a.severe.reaction.to.vaccines,.which.ones?","Varicella.vaccine","Immunology",,,,,"If.the.patient.has.had.a.severe.reaction.to.vaccines,.which.ones?_Varicella.vaccine"
543,"If.the.patient.has.had.a.severe.reaction.to.vaccines,.which.ones?","HBV.vaccine","Immunology",,,,,"If.the.patient.has.had.a.severe.reaction.to.vaccines,.which.ones?_HBV.vaccine"
544,"If.the.patient.has.had.a.severe.reaction.to.vaccines,.which.ones?","Pneumococcal.conjugate.vaccine","Immunology",,,,,"If.the.patient.has.had.a.severe.reaction.to.vaccines,.which.ones?_Pneumococcal.conjugate.vaccine"
545,"If.the.patient.has.had.a.severe.reaction.to.vaccines,.which.ones?","Meningococcal.conjugate.vaccine","Immunology",,,,,"If.the.patient.has.had.a.severe.reaction.to.vaccines,.which.ones?_Meningococcal.conjugate.vaccine"
546,"If.the.patient.has.had.a.severe.reaction.to.vaccines,.which.ones?","Unsure","Immunology",,,,,"If.the.patient.has.had.a.severe.reaction.to.vaccines,.which.ones?_Unsure"
547,"If.the.patient.has.had.a.severe.reaction.to.vaccines,.which.ones?","Not.applicable","Immunology",,,,,"If.the.patient.has.had.a.severe.reaction.to.vaccines,.which.ones?_Not.applicable"
548,"Has.the.patient.had.any.of.the.following.tests.of.the.immune.system?","CBC.and.differential","Immunology",,,,,"Has.the.patient.had.any.of.the.following.tests.of.the.immune.system?_CBC.and.differential"
549,"Has.the.patient.had.any.of.the.following.tests.of.the.immune.system?","Levels.of.IgG,.IgA.and.IgM","Immunology",,,,,"Has.the.patient.had.any.of.the.following.tests.of.the.immune.system?_Levels.of.IgG,.IgA.and.IgM"
550,"Has.the.patient.had.any.of.the.following.tests.of.the.immune.system?","Antibody.titers.to.vaccination","Immunology",,,,,"Has.the.patient.had.any.of.the.following.tests.of.the.immune.system?_Antibody.titers.to.vaccination"
551,"Has.the.patient.had.any.of.the.following.tests.of.the.immune.system?","Lymphocyte.surface.markers","Immunology",,,,,"Has.the.patient.had.any.of.the.following.tests.of.the.immune.system?_Lymphocyte.surface.markers"
552,"Has.the.patient.had.any.of.the.following.tests.of.the.immune.system?","Complement.screening","Immunology",,,,,"Has.the.patient.had.any.of.the.following.tests.of.the.immune.system?_Complement.screening"
553,"Has.the.patient.had.any.of.the.following.tests.of.the.immune.system?","Lymphocyte.proliferation","Immunology",,,,,"Has.the.patient.had.any.of.the.following.tests.of.the.immune.system?_Lymphocyte.proliferation"
554,"Has.the.patient.had.any.of.the.following.tests.of.the.immune.system?","Blood.lead.level.(BLL)","Immunology",,,,,"Has.the.patient.had.any.of.the.following.tests.of.the.immune.system?_Blood.lead.level.(BLL)"
555,"Has.the.patient.had.any.of.the.following.tests.of.the.immune.system?","No","Immunology",,,,,"Has.the.patient.had.any.of.the.following.tests.of.the.immune.system?_No"
556,"Has.the.patient.had.any.of.the.following.tests.of.the.immune.system?","Unsure","Immunology",,,,,"Has.the.patient.had.any.of.the.following.tests.of.the.immune.system?_Unsure"
557,"Has.the.patient.had.any.of.the.following.tests.of.the.immune.system?","Other","Immunology",,,,,"Has.the.patient.had.any.of.the.following.tests.of.the.immune.system?_Other"
558,"Has.the.patient.had.any.of.the.following.tests.of.the.immune.system?","Other.Value","Immunology",,,,,"Has.the.patient.had.any.of.the.following.tests.of.the.immune.system?_Other.Value"
559,"Has.the.patient.ever.had.Autoimmune.Liver.Failure?",,"Immunology",,,,,"Has.the.patient.ever.had.Autoimmune.Liver.Failure?"
560,"Has.the.patient.been.diagnosed.with.a.mitochondrial.disorder?",,"Endocrine - Metabolic",1,,,,"Has.the.patient.been.diagnosed.with.a.mitochondrial.disorder?"
561,"Has.the.patient.been.diagnosed.with.a.mitochondrial.disorder?","Other.Value","Endocrine - Metabolic",1,,,,"Has.the.patient.been.diagnosed.with.a.mitochondrial.disorder?_Other.Value"
562,"If.the.patient.has.been.diagnosed.with.diabetes,.what.type?",,"Endocrine - Metabolic",1,,,,"If.the.patient.has.been.diagnosed.with.diabetes,.what.type?"
563,"How.is.the.diabetes.treated?","Diet.controlled","Endocrine - Metabolic",1,,,,"How.is.the.diabetes.treated?_Diet.controlled"
564,"How.is.the.diabetes.treated?","Oral.medication","Endocrine - Metabolic",1,,,,"How.is.the.diabetes.treated?_Oral.medication"
565,"How.is.the.diabetes.treated?","Insulin","Endocrine - Metabolic",1,,,,"How.is.the.diabetes.treated?_Insulin"
566,"How.is.the.diabetes.treated?","Unsure","Endocrine - Metabolic",1,,,,"How.is.the.diabetes.treated?_Unsure"
567,"How.is.the.diabetes.treated?","Not.applicable","Endocrine - Metabolic",1,,,,"How.is.the.diabetes.treated?_Not.applicable"
568,"How.is.the.diabetes.treated?","Other","Endocrine - Metabolic",1,,,,"How.is.the.diabetes.treated?_Other"
569,"How.is.the.diabetes.treated?","Other.Value","Endocrine - Metabolic",1,,,,"How.is.the.diabetes.treated?_Other.Value"
570,"Has.the.patient.ever.had.thyroid.gland.problems?","Hypothyroidism","Endocrine - Metabolic",,,,,"Has.the.patient.ever.had.thyroid.gland.problems?_Hypothyroidism"
571,"Has.the.patient.ever.had.thyroid.gland.problems?","Hyperthyroidism","Endocrine - Metabolic",,,,,"Has.the.patient.ever.had.thyroid.gland.problems?_Hyperthyroidism"
572,"Has.the.patient.ever.had.thyroid.gland.problems?","Hashimoto's.disease","Endocrine - Metabolic",,,,,"Has.the.patient.ever.had.thyroid.gland.problems?_Hashimoto's.disease"
573,"Has.the.patient.ever.had.thyroid.gland.problems?","Graves.disease","Endocrine - Metabolic",,,,,"Has.the.patient.ever.had.thyroid.gland.problems?_Graves.disease"
574,"Has.the.patient.ever.had.thyroid.gland.problems?","No","Endocrine - Metabolic",,,,,"Has.the.patient.ever.had.thyroid.gland.problems?_No"
575,"Has.the.patient.ever.had.thyroid.gland.problems?","Unsure","Endocrine - Metabolic",,,,,"Has.the.patient.ever.had.thyroid.gland.problems?_Unsure"
576,"Has.the.patient.ever.had.thyroid.gland.problems?","Other","Endocrine - Metabolic",,,,,"Has.the.patient.ever.had.thyroid.gland.problems?_Other"
577,"Has.the.patient.ever.had.thyroid.gland.problems?","Other.Value","Endocrine - Metabolic",,,,,"Has.the.patient.ever.had.thyroid.gland.problems?_Other.Value"
578,"Has.the.patient.ever.had.any.of.the.following.endocrine.conditions?","Hypoglycemia.unrelated.to.diabetes","Endocrine - Metabolic",,,,,"Has.the.patient.ever.had.any.of.the.following.endocrine.conditions?_Hypoglycemia.unrelated.to.diabetes"
579,"Has.the.patient.ever.had.any.of.the.following.endocrine.conditions?","Too.tall.for.age.(greater.than.95th.percentile)","Endocrine - Metabolic",,,,,"Has.the.patient.ever.had.any.of.the.following.endocrine.conditions?_Too.tall.for.age.(greater.than.95th.percentile)"
580,"Has.the.patient.ever.had.any.of.the.following.endocrine.conditions?","Too.short.for.age.(below.5th.percentile)","Endocrine - Metabolic",,,,,"Has.the.patient.ever.had.any.of.the.following.endocrine.conditions?_Too.short.for.age.(below.5th.percentile)"
581,"Has.the.patient.ever.had.any.of.the.following.endocrine.conditions?","Difficulty.regulating.body.temperature.(gets.too.hot/cold)","Endocrine - Metabolic",,,,,"Has.the.patient.ever.had.any.of.the.following.endocrine.conditions?_Difficulty.regulating.body.temperature.(gets.too.hot/cold)"
582,"Has.the.patient.ever.had.any.of.the.following.endocrine.conditions?","Lack.of.perspiration","Endocrine - Metabolic",,,,,"Has.the.patient.ever.had.any.of.the.following.endocrine.conditions?_Lack.of.perspiration"
583,"Has.the.patient.ever.had.any.of.the.following.endocrine.conditions?","Excessive.sweating.in.hands.and/or.feet","Endocrine - Metabolic",,,,,"Has.the.patient.ever.had.any.of.the.following.endocrine.conditions?_Excessive.sweating.in.hands.and/or.feet"
584,"Has.the.patient.ever.had.any.of.the.following.endocrine.conditions?","Unusual.body.odor","Endocrine - Metabolic",,,,,"Has.the.patient.ever.had.any.of.the.following.endocrine.conditions?_Unusual.body.odor"
585,"Has.the.patient.ever.had.any.of.the.following.endocrine.conditions?","Unusual.smell.of.urine","Endocrine - Metabolic",,,,,"Has.the.patient.ever.had.any.of.the.following.endocrine.conditions?_Unusual.smell.of.urine"
586,"Has.the.patient.ever.had.any.of.the.following.endocrine.conditions?","No","Endocrine - Metabolic",,,,,"Has.the.patient.ever.had.any.of.the.following.endocrine.conditions?_No"
587,"Has.the.patient.ever.had.any.of.the.following.endocrine.conditions?","Unsure","Endocrine - Metabolic",,,,,"Has.the.patient.ever.had.any.of.the.following.endocrine.conditions?_Unsure"
588,"If.the.patient.ever.had.a.metabolic.panel.test,.was.it.abnormal?",,"Endocrine - Metabolic",,,,,"If.the.patient.ever.had.a.metabolic.panel.test,.was.it.abnormal?"
589,"If.the.patient.ever.had.a.metabolic.panel.test,.was.it.abnormal?","Other.Value","Endocrine - Metabolic",,,,,"If.the.patient.ever.had.a.metabolic.panel.test,.was.it.abnormal?_Other.Value"
590,"Has.the.patient.ever.had.persistent.swelling.of.the.arms.and.legs?","Left.arm.to.elbow","Lymphatics",,,,,"Has.the.patient.ever.had.persistent.swelling.of.the.arms.and.legs?_Left.arm.to.elbow"
591,"Has.the.patient.ever.had.persistent.swelling.of.the.arms.and.legs?","Left.arm.to.shoulder","Lymphatics",,,,,"Has.the.patient.ever.had.persistent.swelling.of.the.arms.and.legs?_Left.arm.to.shoulder"
592,"Has.the.patient.ever.had.persistent.swelling.of.the.arms.and.legs?","Left.arm.other","Lymphatics",,,,,"Has.the.patient.ever.had.persistent.swelling.of.the.arms.and.legs?_Left.arm.other"
593,"Has.the.patient.ever.had.persistent.swelling.of.the.arms.and.legs?","Right.arm.to.elbow","Lymphatics",,,,,"Has.the.patient.ever.had.persistent.swelling.of.the.arms.and.legs?_Right.arm.to.elbow"
594,"Has.the.patient.ever.had.persistent.swelling.of.the.arms.and.legs?","Right.arm.to.shoulder","Lymphatics",,,,,"Has.the.patient.ever.had.persistent.swelling.of.the.arms.and.legs?_Right.arm.to.shoulder"
595,"Has.the.patient.ever.had.persistent.swelling.of.the.arms.and.legs?","Right.arm.other","Lymphatics",,,,,"Has.the.patient.ever.had.persistent.swelling.of.the.arms.and.legs?_Right.arm.other"
596,"Has.the.patient.ever.had.persistent.swelling.of.the.arms.and.legs?","Left.leg.to.ankle","Lymphatics",,,,,"Has.the.patient.ever.had.persistent.swelling.of.the.arms.and.legs?_Left.leg.to.ankle"
597,"Has.the.patient.ever.had.persistent.swelling.of.the.arms.and.legs?","Left.leg.to.knee","Lymphatics",,,,,"Has.the.patient.ever.had.persistent.swelling.of.the.arms.and.legs?_Left.leg.to.knee"
598,"Has.the.patient.ever.had.persistent.swelling.of.the.arms.and.legs?","Left.leg.to.Hip","Lymphatics",,,,,"Has.the.patient.ever.had.persistent.swelling.of.the.arms.and.legs?_Left.leg.to.Hip"
599,"Has.the.patient.ever.had.persistent.swelling.of.the.arms.and.legs?","Right.leg.to.ankle","Lymphatics",,,,,"Has.the.patient.ever.had.persistent.swelling.of.the.arms.and.legs?_Right.leg.to.ankle"
600,"Has.the.patient.ever.had.persistent.swelling.of.the.arms.and.legs?","Right.leg.to.knee","Lymphatics",,,,,"Has.the.patient.ever.had.persistent.swelling.of.the.arms.and.legs?_Right.leg.to.knee"
601,"Has.the.patient.ever.had.persistent.swelling.of.the.arms.and.legs?","Right.leg.to.hip","Lymphatics",,,,,"Has.the.patient.ever.had.persistent.swelling.of.the.arms.and.legs?_Right.leg.to.hip"
602,"Has.the.patient.ever.had.persistent.swelling.of.the.arms.and.legs?","No","Lymphatics",,,,,"Has.the.patient.ever.had.persistent.swelling.of.the.arms.and.legs?_No"
603,"Has.the.patient.ever.had.persistent.swelling.of.the.arms.and.legs?","Unsure","Lymphatics",,,,,"Has.the.patient.ever.had.persistent.swelling.of.the.arms.and.legs?_Unsure"
604,"Has.the.patient.ever.had.persistent.swelling.of.the.arms.and.legs?","Other","Lymphatics",,,,,"Has.the.patient.ever.had.persistent.swelling.of.the.arms.and.legs?_Other"
605,"Has.the.patient.ever.had.persistent.swelling.of.the.arms.and.legs?","Other.Value","Lymphatics",,,,,"Has.the.patient.ever.had.persistent.swelling.of.the.arms.and.legs?_Other.Value"
606,"Has.the.patient.ever.had.persistent.swelling.of.the.hands.and.feet?","Left.hand","Lymphatics",,,,,"Has.the.patient.ever.had.persistent.swelling.of.the.hands.and.feet?_Left.hand"
607,"Has.the.patient.ever.had.persistent.swelling.of.the.hands.and.feet?","Right.hand","Lymphatics",,,,,"Has.the.patient.ever.had.persistent.swelling.of.the.hands.and.feet?_Right.hand"
608,"Has.the.patient.ever.had.persistent.swelling.of.the.hands.and.feet?","Fingers.only","Lymphatics",,,,,"Has.the.patient.ever.had.persistent.swelling.of.the.hands.and.feet?_Fingers.only"
609,"Has.the.patient.ever.had.persistent.swelling.of.the.hands.and.feet?","Left.foot","Lymphatics",,,,,"Has.the.patient.ever.had.persistent.swelling.of.the.hands.and.feet?_Left.foot"
610,"Has.the.patient.ever.had.persistent.swelling.of.the.hands.and.feet?","Right.foot","Lymphatics",,,,,"Has.the.patient.ever.had.persistent.swelling.of.the.hands.and.feet?_Right.foot"
611,"Has.the.patient.ever.had.persistent.swelling.of.the.hands.and.feet?","Toes.only","Lymphatics",,,,,"Has.the.patient.ever.had.persistent.swelling.of.the.hands.and.feet?_Toes.only"
612,"Has.the.patient.ever.had.persistent.swelling.of.the.hands.and.feet?","No","Lymphatics",,,,,"Has.the.patient.ever.had.persistent.swelling.of.the.hands.and.feet?_No"
613,"Has.the.patient.ever.had.persistent.swelling.of.the.hands.and.feet?","Unsure","Lymphatics",,,,,"Has.the.patient.ever.had.persistent.swelling.of.the.hands.and.feet?_Unsure"
614,"Has.the.patient.ever.had.persistent.swelling.in.other.parts.of.the.body?","Genitals","Lymphatics",,,,,"Has.the.patient.ever.had.persistent.swelling.in.other.parts.of.the.body?_Genitals"
615,"Has.the.patient.ever.had.persistent.swelling.in.other.parts.of.the.body?","Face","Lymphatics",,,,,"Has.the.patient.ever.had.persistent.swelling.in.other.parts.of.the.body?_Face"
616,"Has.the.patient.ever.had.persistent.swelling.in.other.parts.of.the.body?","Neck","Lymphatics",,,,,"Has.the.patient.ever.had.persistent.swelling.in.other.parts.of.the.body?_Neck"
617,"Has.the.patient.ever.had.persistent.swelling.in.other.parts.of.the.body?","Scalp","Lymphatics",,,,,"Has.the.patient.ever.had.persistent.swelling.in.other.parts.of.the.body?_Scalp"
618,"Has.the.patient.ever.had.persistent.swelling.in.other.parts.of.the.body?","Chest","Lymphatics",,,,,"Has.the.patient.ever.had.persistent.swelling.in.other.parts.of.the.body?_Chest"
619,"Has.the.patient.ever.had.persistent.swelling.in.other.parts.of.the.body?","Back","Lymphatics",,,,,"Has.the.patient.ever.had.persistent.swelling.in.other.parts.of.the.body?_Back"
620,"Has.the.patient.ever.had.persistent.swelling.in.other.parts.of.the.body?","No","Lymphatics",,,,,"Has.the.patient.ever.had.persistent.swelling.in.other.parts.of.the.body?_No"
621,"Has.the.patient.ever.had.persistent.swelling.in.other.parts.of.the.body?","Unsure","Lymphatics",,,,,"Has.the.patient.ever.had.persistent.swelling.in.other.parts.of.the.body?_Unsure"
622,"Has.the.patient.ever.had.bloating.in.the.abdomen,.especially.following.meals?","Bloating.is.apparent.at.all.times.but.varies.in.severity","Lymphatics",,,,,"Has.the.patient.ever.had.bloating.in.the.abdomen,.especially.following.meals?_Bloating.is.apparent.at.all.times.but.varies.in.severity"
623,"Has.the.patient.ever.had.bloating.in.the.abdomen,.especially.following.meals?","Bloating.seems.to.come.and.go.following.digestion","Lymphatics",,,,,"Has.the.patient.ever.had.bloating.in.the.abdomen,.especially.following.meals?_Bloating.seems.to.come.and.go.following.digestion"
624,"Has.the.patient.ever.had.bloating.in.the.abdomen,.especially.following.meals?","Bloating.is.a.rare.occurrence","Lymphatics",,,,,"Has.the.patient.ever.had.bloating.in.the.abdomen,.especially.following.meals?_Bloating.is.a.rare.occurrence"
625,"Has.the.patient.ever.had.bloating.in.the.abdomen,.especially.following.meals?","Bloating.seems.worse.with.certain.foods","Lymphatics",,,,,"Has.the.patient.ever.had.bloating.in.the.abdomen,.especially.following.meals?_Bloating.seems.worse.with.certain.foods"
626,"Has.the.patient.ever.had.bloating.in.the.abdomen,.especially.following.meals?","No","Lymphatics",,,,,"Has.the.patient.ever.had.bloating.in.the.abdomen,.especially.following.meals?_No"
627,"Has.the.patient.ever.had.bloating.in.the.abdomen,.especially.following.meals?","Unsure","Lymphatics",,,,,"Has.the.patient.ever.had.bloating.in.the.abdomen,.especially.following.meals?_Unsure"
628,"Has.the.patient.been.diagnosed.with.any.of.the.following?","1_Diagnosis","Lymphatics",,"refactor","Diagnosis","1","Has.the.patient.been.diagnosed.with.any.of.the.following?_1_Diagnosis"
629,"Has.the.patient.been.diagnosed.with.any.of.the.following?","1_Age.at.diagnosis","Lymphatics",,,"Age.at.diagnosis","1","Has.the.patient.been.diagnosed.with.any.of.the.following?_1_Age.at.diagnosis"
630,"Has.the.patient.been.diagnosed.with.any.of.the.following?","1_Severity.of.condition","Lymphatics",,,"Severity.of.condition","1","Has.the.patient.been.diagnosed.with.any.of.the.following?_1_Severity.of.condition"
631,"Has.the.patient.been.diagnosed.with.any.of.the.following?","1_Status","Lymphatics",,,"Status","1","Has.the.patient.been.diagnosed.with.any.of.the.following?_1_Status"
632,"Has.the.patient.been.diagnosed.with.any.of.the.following?","2_Diagnosis","Lymphatics",,"refactor","Diagnosis","2","Has.the.patient.been.diagnosed.with.any.of.the.following?_2_Diagnosis"
633,"Has.the.patient.been.diagnosed.with.any.of.the.following?","2_Age.at.diagnosis","Lymphatics",,,"Age.at.diagnosis","2","Has.the.patient.been.diagnosed.with.any.of.the.following?_2_Age.at.diagnosis"
634,"Has.the.patient.been.diagnosed.with.any.of.the.following?","2_Severity.of.condition","Lymphatics",,,"Severity.of.condition","2","Has.the.patient.been.diagnosed.with.any.of.the.following?_2_Severity.of.condition"
635,"Has.the.patient.been.diagnosed.with.any.of.the.following?","2_Status","Lymphatics",,,"Status","2","Has.the.patient.been.diagnosed.with.any.of.the.following?_2_Status"
636,"Has.the.patient.been.diagnosed.with.any.of.the.following?","3_Diagnosis","Lymphatics",,"refactor","Diagnosis","3","Has.the.patient.been.diagnosed.with.any.of.the.following?_3_Diagnosis"
637,"Has.the.patient.been.diagnosed.with.any.of.the.following?","3_Age.at.diagnosis","Lymphatics",,,"Age.at.diagnosis","3","Has.the.patient.been.diagnosed.with.any.of.the.following?_3_Age.at.diagnosis"
